Datetime,J_mm,rain,PB_Q,PB_QC1,PB_QC2,PB_QC3,PET,ET
2015-07-14,7.366,1.0,1.50511983016,0.0,0.0,0.0,6.45720186235,4.77272316801
2015-07-15,16.764,1.0,1.68190949943,0.0,0.0,0.0,4.95685458373,3.66376879902
2015-07-16,0.0,0.0,0.855744546948,0.0,0.0,0.0,6.98696009986,5.16428432214
2015-07-17,0.0,0.0,0.827540747571,0.0,0.0,0.0,3.45792950505,2.55586562321
2015-07-18,2.032,1.0,0.922470608888,0.0,0.0,0.0,6.61019458108,4.88580495
2015-07-19,0.0,0.0,0.776636329183,0.0,0.0,0.0,8.59314429673,6.35146612192
2015-07-20,0.254,1.0,0.727795603433,0.0,0.0,0.0,8.79883497559,6.50349864148
2015-07-21,0.0,0.0,0.767693661088,0.0,0.0,0.0,6.37986948928,4.71556435272
2015-07-22,0.0,0.0,0.693400726144,0.0,0.0,0.0,8.31164086322,6.14339798535
2015-07-23,0.0,0.0,0.668636414496,0.0,0.0,0.0,8.51036043043,6.29027793468
2015-07-24,0.0,0.0,0.633553639661,0.0,0.0,0.0,7.57832881433,5.60138373835
2015-07-25,0.0,0.0,0.623923074021,0.0,0.0,0.0,7.03449421094,5.19941829472
2015-07-26,0.0,0.0,0.604661942739,0.0,0.0,0.0,6.90231315118,5.10171907148
2015-07-27,16.256,1.0,1.55052106818,0.0,0.0,0.0,3.93432245196,2.90798279459
2015-07-28,0.0,0.0,0.718165037792,0.0,0.0,0.0,6.3790997814,4.71499543716
2015-07-29,19.05,1.0,1.27811364006,0.0,0.0,0.0,4.91841248728,3.63535502348
2015-07-30,8.382,1.0,1.2953110787,0.0,0.0,0.0,4.46045023997,3.29686056807
2015-07-31,0.0,1.0,0.776636329183,0.0,0.0,0.0,9.12560895484,6.74502767755
2015-08-01,0.0,0.0,0.695464418781,0.0,0.0,0.0,9.07909790324,6.71064988074
2015-08-02,0.0,0.0,0.640432615119,0.0,0.0,0.0,8.39681467566,6.20635265776
2015-08-03,0.0,0.0,0.612916713288,0.0,0.0,0.0,8.70309596302,6.43273489379
2015-08-04,1.27,1.0,0.659693746401,0.0,0.0,0.0,9.29116439332,6.86739496506
2015-08-05,0.0,0.0,0.63217784457,0.0,0.0,0.0,9.34884642148,6.91002958576
2015-08-06,0.254,1.0,0.641120512665,0.0,0.0,0.0,4.53909210192,3.35498726823
2015-08-07,0.0,1.0,0.645935795485,0.0,0.0,0.0,5.76993209186,4.26474023265
2015-08-08,0.0,0.0,0.617731996109,0.0,0.0,0.0,7.81138166435,5.77364050845
2015-08-09,0.0,0.0,0.637681024936,0.0,0.0,0.0,5.16040552604,3.81421977128
2015-08-10,0.762,1.0,0.660381643947,0.0,0.0,0.0,2.89106967535,2.13688150286
2015-08-11,11.684,1.0,0.789018485007,0.0,0.0,0.0,5.6762509804,4.19549754509
2015-08-12,0.0,1.0,0.602598250101,0.0,0.0,0.0,8.93145726348,6.60152399046
2015-08-13,0.0,0.0,0.575770245816,0.0,0.0,0.0,8.02591104391,5.93220599267
2015-08-14,0.0,0.0,0.555821216989,0.0,0.0,0.0,7.19071239943,5.31488412395
2015-08-15,0.0,0.0,0.520738442154,0.0,0.0,0.0,7.26071609999,5.36662608441
2015-08-16,0.0,0.0,0.527617417612,0.0,0.0,0.0,6.92241392496,5.11657619237
2015-08-17,0.0,0.0,0.519362647062,0.0,0.0,0.0,6.74774884368,4.98747567828
2015-08-18,0.0,0.0,0.511795774059,0.0,0.0,0.0,6.14836610927,4.54445284517
2015-08-19,0.0,1.0,0.505604696147,0.0,0.0,0.0,7.12068590471,5.26312531558
2015-08-20,34.034,1.0,1.91510676745,0.0,0.0,0.0,3.85991062769,2.85298264975
2015-08-21,0.0,1.0,0.812407001564,0.0,0.0,0.0,7.42503713598,5.48808098581
2015-08-22,0.0,0.0,0.706470779514,0.0,0.0,0.0,8.01114484754,5.92129182752
2015-08-23,0.0,0.0,0.6191077912,0.0,0.0,0.0,6.45216099425,4.76899730216
2015-08-24,47.248,1.0,2.58110758153,0.0,1.0,0.0,5.91871813247,4.3747127251
2015-08-25,0.0,1.0,1.2382155824,0.0,0.0,0.0,8.078649527,5.97118668206
2015-08-26,0.0,0.0,0.828916542662,0.0,0.0,0.0,6.94553622571,5.13366661991
2015-08-27,0.0,0.0,0.684763374977,0.0,1.0,0.0,4.90282133792,3.62383110935
2015-08-28,0.0,0.0,0.726419808341,0.0,0.0,0.0,6.39839462855,4.72925687206
2015-08-29,0.254,1.0,0.663821131676,0.0,0.0,0.0,6.11802380075,4.52202588037
2015-08-30,0.0,0.0,0.658317951309,0.0,0.0,0.0,5.35889355579,3.96092858391
2015-08-31,0.0,0.0,0.654878463581,0.0,0.0,0.0,5.3850527995,3.98026371253
2015-09-01,0.0,0.0,0.628738356841,0.0,0.0,0.0,6.59315188366,4.87320815056
2015-09-02,0.0,0.0,0.625298869112,0.0,0.0,0.0,5.8078657017,4.29277816958
2015-09-03,0.0,0.0,0.6191077912,0.0,0.0,0.0,6.76793393033,5.00239511749
2015-09-04,0.0,0.0,0.592279786915,0.0,0.0,0.0,7.57423940486,5.59836112581
2015-09-05,0.0,0.0,0.594343479552,0.0,0.0,0.0,5.36668850215,3.96669007656
2015-09-06,0.0,0.0,0.575770245816,0.0,0.0,0.0,6.43685394595,4.75768337615
2015-09-07,0.0,0.0,0.577146040908,0.0,0.0,0.0,6.87670311627,5.08278988055
2015-09-08,0.0,0.0,0.596407172189,0.0,0.0,0.0,6.55689153009,4.84640697053
2015-09-09,0.0,0.0,0.603974045193,0.0,0.0,0.0,6.54971038201,4.8410991557
2015-09-10,12.446,1.0,1.29943846397,0.0,0.0,0.0,2.3214916214,1.71588825656
2015-09-11,0.0,1.0,0.755311505264,0.0,0.0,0.0,7.29430365912,5.3914517171
2015-09-12,29.21,1.0,1.80641895521,0.0,0.0,0.0,1.03061039457,0.761756905269
2015-09-13,0.0,1.0,0.863311419951,0.0,0.0,0.0,4.64724606326,3.43492729923
2015-09-14,0.0,0.0,0.736050373982,0.0,0.0,0.0,6.73772829227,4.98006917018
2015-09-15,0.0,0.0,0.709910267243,0.0,0.0,0.0,5.50411989464,4.06826998763
2015-09-16,0.0,0.0,0.674827492408,0.0,0.0,0.0,5.50635975809,4.06992554191
2015-09-17,0.0,0.0,0.648687385669,0.0,0.0,0.0,5.14231015579,3.80084490788
2015-09-18,0.0,0.0,0.652126873397,0.0,0.0,0.0,5.32406324938,3.9351843972
2015-09-19,0.0,0.0,0.648687385669,0.0,0.0,0.0,4.62529128483,3.41869982455
2015-09-20,0.0,0.0,0.63217784457,0.0,0.0,0.0,5.60801035788,4.14505873164
2015-09-21,1.016,1.0,0.645935795485,0.0,0.0,0.0,2.27556764763,1.68194438764
2015-09-22,0.762,1.0,0.652814770943,0.0,0.0,0.0,3.18089493318,2.35110056434
2015-09-23,0.0,0.0,0.628050459295,0.0,0.0,0.0,5.19251302129,3.8379514417
2015-09-24,0.0,0.0,0.6191077912,0.0,0.0,0.0,4.57259734469,3.37975205828
2015-09-25,0.0,0.0,0.594343479552,0.0,0.0,0.0,3.65878502658,2.70432432428
2015-09-26,0.0,0.0,0.594343479552,0.0,0.0,0.0,3.97211963483,2.935919894
2015-09-27,0.0,0.0,0.592279786915,0.0,0.0,0.0,3.59821042951,2.65955171395
2015-09-28,0.0,0.0,0.608101430468,0.0,0.0,0.0,3.85133448634,2.84664375105
2015-09-29,82.796,1.0,3.55589146323,0.0,2.0,0.0,2.56742639656,1.89766646703
2015-09-30,1.27,1.0,1.46590967005,0.0,0.0,0.0,2.14488372192,1.58535174376
2015-10-01,11.938,1.0,1.42050843203,0.0,0.0,0.0,1.23426757781,0.912286403571
2015-10-02,24.13,1.0,2.44753946788,0.0,0.0,0.0,0.900980243499,0.665943139728
2015-10-03,8.89,1.0,1.76101771719,0.0,0.0,0.0,1.07342979243,0.793406083438
2015-10-04,0.0,1.0,0.863999317497,0.0,0.0,0.0,1.63461667428,1.20819714769
2015-10-05,0.0,0.0,0.659693746401,0.0,0.0,0.0,2.95223962835,2.18209415969
2015-10-06,0.0,0.0,0.635617332299,0.0,0.0,0.0,3.80926397707,2.81554810025
2015-10-07,0.0,0.0,0.659693746401,0.0,0.0,0.0,3.1482876707,2.32699950007
2015-10-08,0.0,0.0,0.670700107133,0.0,0.0,0.0,3.49323107537,2.58195813606
2015-10-09,11.684,1.0,1.37992247683,0.0,0.0,0.0,3.7107918977,2.742764256
2015-10-10,0.254,1.0,0.835107620574,0.0,0.0,0.0,3.03421807546,2.24268703601
2015-10-11,0.0,0.0,0.742241451894,0.0,0.0,0.0,3.17926407467,2.34989514497
2015-10-12,0.0,0.0,0.71197395988,0.0,0.0,0.0,3.57768508455,2.64438077899
2015-10-13,0.0,0.0,0.688585443324,0.0,0.0,0.0,4.03948537615,2.98571205494
2015-10-14,0.0,0.0,0.753935710173,0.0,0.0,0.0,4.58822885763,3.39130580641
2015-10-15,0.0,0.0,0.69890390651,0.0,0.0,0.0,3.44131884264,2.54358815458
2015-10-16,0.0,0.0,0.656254258672,0.0,0.0,0.0,4.09147243313,3.0241373414
2015-10-17,0.0,0.0,0.657630053764,0.0,0.0,0.0,2.94753261675,2.17861505778
2015-10-18,0.0,0.0,0.645979882358,0.0,1.0,0.0,2.75664337122,2.03752274812
2015-10-19,0.0,0.0,0.673008302566,0.0,96.0,0.0,2.93542470551,2.16966571568
2015-10-20,0.0,0.0,0.681752438614,0.0,96.0,0.0,4.51111361571,3.33430747965
2015-10-21,0.0,0.0,0.674207570146,0.0,96.0,0.0,4.16287234644,3.0769112871
2015-10-22,0.0,0.0,0.665813112714,0.0,96.0,0.0,4.30372936451,3.18102318694
2015-10-23,0.0,0.0,0.657766047944,0.0,96.0,0.0,3.23837682048,2.39358725456
2015-10-24,0.0,0.0,0.638524701146,0.0,96.0,0.0,1.90110932622,1.40517033842
2015-10-25,0.0,0.0,0.654118435437,0.0,96.0,0.0,3.07523558552,2.27300438162
2015-10-26,0.0,0.0,0.648676847835,0.0,95.0,0.0,2.49635808269,1.84513761702
2015-10-27,0.0,0.0,0.755311505264,0.0,0.0,0.0,1.68439292439,1.24498835651
2015-10-28,45.72,1.0,2.79148824077,0.0,0.0,0.0,1.27469182825,0.942165252144
2015-10-29,5.334,1.0,1.66333626569,0.0,0.0,0.0,3.23045161575,2.38772948381
2015-10-30,0.0,0.0,0.687209648232,0.0,0.0,0.0,2.11593963045,1.56395824564
2015-10-31,0.0,0.0,0.619795688746,0.0,0.0,0.0,1.96156915798,1.44985812207
2015-11-01,0.508,1.0,0.632144767429,0.0,1.0,0.0,1.81024674264,1.33801091442
2015-11-02,0.0,0.0,0.788583560271,0.0,96.0,0.0,1.03437832039,0.764541899024
2015-11-03,0.0,0.0,0.774253917723,0.0,96.0,0.0,2.76181843204,2.04134780009
2015-11-04,0.254,1.0,0.764883729214,0.0,95.0,0.0,3.59839018742,2.65968457873
2015-11-05,2.286,1.0,0.695687052695,0.0,6.0,0.0,1.03257309104,0.763207596623
2015-11-06,0.0,0.0,0.788933063747,0.0,96.0,0.0,2.92223695308,2.15991822863
2015-11-07,0.0,0.0,0.779845973351,0.0,96.0,0.0,2.10711184115,1.55743334594
2015-11-08,0.0,0.0,0.755730233453,0.0,96.0,0.0,2.13104404953,1.57512240195
2015-11-09,4.572,1.0,0.769547152735,0.0,95.0,0.0,0.940772663821,0.695354982571
2015-11-10,14.224,1.0,1.45834279705,0.0,0.0,0.0,0.492395728242,0.363945335783
2015-11-11,0.0,1.0,0.80002484574,0.0,0.0,0.0,1.63395630728,1.20770904945
2015-11-12,4.826,1.0,0.762190480722,0.0,0.0,0.0,1.36221187485,1.00685410081
2015-11-13,0.0,0.0,0.60603773783,0.0,0.0,0.0,3.05975347018,2.261561058
2015-11-14,0.0,0.0,0.597782967281,0.0,0.0,0.0,1.9087771013,1.41083783474
2015-11-15,0.0,0.0,0.644560000394,0.0,0.0,0.0,2.2129625843,1.63567099515
2015-11-16,0.0,0.0,0.632144767429,0.0,1.0,0.0,2.40707558507,1.77914608478
2015-11-17,0.0,0.0,0.60290356703,0.0,1.0,0.0,1.41730235961,1.04757322939
2015-11-18,0.0,0.0,0.595031377098,0.0,0.0,0.0,0.893455700364,0.660381510696
2015-11-19,10.668,1.0,0.945859125445,0.0,0.0,0.0,0.811530708521,0.599828144865
2015-11-20,0.0,1.0,0.697528111419,0.0,0.0,0.0,1.69591686103,1.25350606442
2015-11-21,0.0,0.0,0.621859381383,0.0,0.0,0.0,1.32120706233,0.976546140349
2015-11-22,0.0,0.0,0.608789328013,0.0,0.0,0.0,1.12744378748,0.833329544258
2015-11-23,0.0,0.0,0.649375283214,0.0,0.0,0.0,1.30606942318,0.965357430032
2015-11-24,0.0,0.0,0.634929434753,0.0,0.0,0.0,1.33408013139,0.986061034923
2015-11-25,0.0,0.0,0.646623693031,0.0,0.0,0.0,1.06295667601,0.785665070153
2015-11-26,0.0,0.0,0.662445336584,0.0,0.0,0.0,1.05082208621,0.776696009084
2015-11-27,0.0,0.0,0.66313323413,0.0,0.0,0.0,1.24977570398,0.923748952619
2015-11-28,1.016,1.0,0.674139594862,0.0,0.0,0.0,1.27906964924,0.945401038804
2015-11-29,8.128,1.0,1.05523483522,0.0,0.0,0.0,0.499280784459,0.369034299706
2015-11-30,2.54,1.0,0.754623607718,0.0,0.0,0.0,0.437875732706,0.323647873916
2015-12-01,23.876,1.0,2.14142506001,0.0,0.0,0.0,0.227504567703,0.168155858257
2015-12-02,6.858,1.0,1.27329835723,0.0,0.0,0.0,0.300653798207,0.222222779904
2015-12-03,0.0,1.0,0.872254088046,0.0,0.0,0.0,0.937460552787,0.692906896016
2015-12-04,0.0,0.0,0.796585358011,0.0,0.0,0.0,0.837431857508,0.618972507468
2015-12-05,0.0,0.0,0.753935710173,0.0,0.0,0.0,0.574470240671,0.424609217031
2015-12-06,0.0,0.0,0.712661857426,0.0,0.0,0.0,0.6788658048,0.501771297167
2015-12-07,0.0,0.0,0.697539446457,0.0,2.0,0.0,1.00521161513,0.742983859972
2015-12-08,0.254,1.0,0.775948431637,0.0,0.0,0.0,0.561026567847,0.414672571079
2015-12-09,0.0,0.0,0.718165037792,0.0,0.0,0.0,0.259094065807,0.191504660522
2015-12-10,0.762,1.0,0.717477140246,0.0,0.0,0.0,0.8322369814,0.615132809394
2015-12-11,0.0,0.0,0.731922988708,0.0,0.0,0.0,0.60874830127,0.449945221305
2015-12-12,0.0,0.0,0.661069541493,0.0,0.0,0.0,0.76959415841,0.568831507534
2015-12-13,0.0,0.0,0.658317951309,0.0,0.0,0.0,0.748337321975,0.55311990398
2015-12-14,1.27,1.0,0.683082262957,0.0,0.0,0.0,0.519032567705,0.383633470603
2015-12-15,1.016,1.0,0.73811406662,0.0,0.0,0.0,1.00811677869,0.745131158711
2015-12-16,0.0,0.0,0.689273340869,0.0,0.0,0.0,0.460867765613,0.340642016344
2015-12-17,9.652,1.0,1.0339100113,0.0,0.0,0.0,0.178525871769,0.131954147082
2015-12-18,0.0,1.0,0.80002484574,0.0,0.0,0.0,0.56853692003,0.420223711128
2015-12-19,0.0,0.0,0.758063095447,0.0,0.0,0.0,0.648155305904,0.47907219116
2015-12-20,0.0,0.0,0.708534472151,0.0,0.0,0.0,0.648174756963,0.479086568056
2015-12-21,0.0,0.0,0.644560000394,0.0,0.0,0.0,0.442078385465,0.326754188171
2015-12-22,4.572,1.0,0.769757353725,0.0,0.0,0.0,0.372265228679,0.275153064662
2015-12-23,20.066,1.0,1.55327265837,0.0,0.0,0.0,0.141743447437,0.104767087962
2015-12-24,1.524,1.0,1.08481442969,0.0,0.0,0.0,0.288390303182,0.21315844088
2015-12-25,28.448,1.0,3.59770416442,0.0,0.0,0.0,0.083190217672,0.0614885344611
2015-12-26,0.254,1.0,1.84218962759,0.0,0.0,0.0,0.660798681301,0.488417311843
2015-12-27,0.762,1.0,1.31732380016,0.0,0.0,0.0,0.350381510146,0.25897811262
2015-12-28,4.318,1.0,1.20450860266,0.0,0.0,0.0,0.453113758333,0.334910783067
2015-12-29,13.208,1.0,2.69244074677,0.0,2.0,0.0,0.291136885176,0.215188526944
2015-12-30,3.048,1.0,1.22514552903,0.0,0.0,0.0,0.168518905097,0.124557679898
2015-12-31,0.254,1.0,1.17561690573,0.0,0.0,0.0,0.50851912505,0.37586265092
2016-01-01,0.0,0.0,1.03597370394,0.0,0.0,0.0,0.447732164575,0.330933076042
2016-01-02,0.0,0.0,1.01258518739,0.0,0.0,0.0,0.554930743039,0.410166953179
2016-01-03,0.0,0.0,0.971311334638,0.0,0.0,0.0,0.640984081296,0.473771711083
2016-01-04,0.0,0.0,0.898390630582,0.0,0.0,1.0,0.468473087774,0.346263351723
2016-01-05,0.0,0.0,0.907597052148,0.0,0.0,96.0,0.397808393257,0.294032829606
2016-01-06,0.0,0.0,0.874749053166,0.0,0.0,95.0,0.490753521614,0.36273152866
2016-01-07,0.0,0.0,0.883948346325,0.0,0.0,0.0,0.0680771432332,0.0503179807055
2016-01-08,1.016,1.0,0.877069370867,0.0,0.0,0.0,0.0405167000939,0.0299471810472
2016-01-09,6.35,1.0,0.894954707057,0.0,0.0,0.0,0.21725473814,0.16057988339
2016-01-10,25.146,1.0,3.06802305417,0.0,0.0,0.0,0.595930628771,0.440471272092
2016-01-11,0.0,1.0,1.33520913635,0.0,0.0,0.0,0.557966648466,0.412410887391
2016-01-12,0.0,0.0,1.0910055076,0.0,0.0,0.0,0.553147992088,0.408849265279
2016-01-13,0.0,0.0,1.0428526794,0.0,0.0,0.0,0.452753658114,0.334644621548
2016-01-14,0.0,0.0,0.897018399694,0.0,0.0,0.0,0.63464218899,0.469084216874
2016-01-15,8.382,1.0,0.998827236469,0.0,0.0,0.0,0.374480407649,0.276790373858
2016-01-16,0.762,1.0,1.12471248735,0.0,0.0,0.0,0.488555952392,0.361107235388
2016-01-17,0.762,1.0,0.903897816094,0.0,0.0,1.0,0.237173897153,0.175302767038
2016-01-18,0.0,1.0,0.860591403302,0.0,0.0,96.0,0.275541608367,0.203661562088
2016-01-19,0.0,0.0,0.86465494969,0.0,0.0,96.0,0.389168587808,0.287646874744
2016-01-20,0.0,0.0,0.868718496284,0.0,1.0,95.0,0.290844176164,0.214972176409
2016-01-21,0.0,0.0,0.837442527344,0.0,95.0,1.0,0.340100912439,0.251379396039
2016-01-22,0.0,0.0,0.810400676899,0.0,1.0,95.0,0.209169509835,0.154603834124
2016-01-23,0.0,0.0,2.8851330759,0.0,95.0,1.0,0.0835428460513,0.0617491733062
2016-01-24,2.54,1.0,5.41218849933,0.0,88.0,8.0,0.359598149239,0.265790423566
2016-01-25,5.842,1.0,1.30846534786,0.0,0.0,95.0,0.3776611943,0.279141394387
2016-01-26,4.318,1.0,0.934164867166,0.0,0.0,0.0,0.461420011899,0.34105019913
2016-01-27,0.254,1.0,0.921094813797,0.0,0.0,0.0,0.442128736304,0.326791404077
2016-01-28,0.0,0.0,0.891515219328,0.0,0.0,0.0,0.332253438629,0.245579078678
2016-01-29,0.0,0.0,0.867438805226,0.0,0.0,0.0,0.363259241639,0.268496453344
2016-01-30,0.0,0.0,0.879133063504,0.0,0.0,0.0,0.439762889789,0.325042731708
2016-01-31,0.0,0.0,0.987132978191,0.0,0.0,0.0,0.692155626239,0.51159422667
2016-02-01,3.048,1.0,1.44802433386,0.0,0.0,0.0,0.489058536145,0.361478711016
2016-02-02,0.0,1.0,1.25197353332,0.0,0.0,0.0,0.494397785596,0.365425120018
2016-02-03,22.86,1.0,3.77655752632,0.0,0.0,0.0,0.24305476962,0.179649506829
2016-02-04,1.27,1.0,3.75454480486,0.0,0.0,0.0,0.453570590558,0.335248442288
2016-02-05,0.508,1.0,2.33403637282,0.0,0.0,0.0,0.430755516487,0.318385095761
2016-02-06,0.0,0.0,1.71768017181,0.0,0.0,0.0,0.433146762132,0.320152541433
2016-02-07,0.0,0.0,1.53263573199,0.0,0.0,0.0,0.402494672694,0.297496607713
2016-02-08,0.0,0.0,1.45283961668,0.0,0.0,0.0,0.415322559388,0.306978106562
2016-02-09,7.112,1.0,1.59110702338,0.0,0.0,0.0,0.176394667326,0.130378906128
2016-02-10,0.762,1.0,1.37906174434,0.0,1.0,0.0,0.319842648822,0.236405869399
2016-02-11,0.0,1.0,1.16765725321,0.0,95.0,1.0,0.343225324195,0.253688748091
2016-02-12,0.0,0.0,1.29945708921,0.0,0.0,96.0,0.276953943565,0.20470546393
2016-02-13,0.0,0.0,1.31492561982,0.0,0.0,96.0,0.23347204586,0.172566611067
2016-02-14,0.0,0.0,1.33039415043,0.0,0.0,96.0,0.268900690299,0.198753048433
2016-02-15,5.588,1.0,1.3458626809,0.0,1.0,95.0,0.218609725328,0.161581397495
2016-02-16,24.638,1.0,4.13087674661,0.0,95.0,0.0,0.329268401834,0.243372743091
2016-02-17,0.0,1.0,1.73201507622,0.0,2.0,0.0,0.379663934811,0.280621683565
2016-02-18,0.0,0.0,1.62481400313,0.0,0.0,0.0,0.468005890233,0.345918031169
2016-02-19,0.0,0.0,1.52850834672,0.0,0.0,0.0,0.391100749266,0.2890749967
2016-02-20,2.286,1.0,1.63031718349,0.0,0.0,0.0,1.3091349213,0.967623237148
2016-02-21,0.0,1.0,1.56015163382,0.0,0.0,0.0,0.495994004412,0.366604936088
2016-02-22,0.0,0.0,1.37717088665,0.0,0.0,0.0,0.752626292376,0.556290018348
2016-02-23,8.89,1.0,1.9625716981,0.0,0.0,0.0,0.284920630517,0.210593895514
2016-02-24,27.686,1.0,3.23793374798,0.0,0.0,0.0,0.19756849986,0.14602915886
2016-02-25,0.254,1.0,2.55416358747,0.0,0.0,0.0,0.729006864307,0.538832148211
2016-02-26,0.0,0.0,2.12491551891,0.0,0.0,0.0,0.810302877039,0.598920615585
2016-02-27,0.0,0.0,2.02929776004,0.0,0.0,0.0,0.763591605554,0.5643948299
2016-02-28,1.524,1.0,1.78922151657,0.0,0.0,0.0,1.51322051375,1.11846938631
2016-02-29,0.0,1.0,1.81742531595,0.0,0.0,0.0,1.42970916602,1.05674349442
2016-03-01,0.0,0.0,1.83943803741,0.0,0.0,0.0,1.38525367569,1.0238850283
2016-03-02,0.254,1.0,1.9625716981,0.0,0.0,0.0,1.08336774338,0.80075153891
2016-03-03,0.0,0.0,1.88690296807,0.0,0.0,0.0,0.74584822209,0.551280131127
2016-03-04,3.556,1.0,1.91992205027,0.0,0.0,0.0,0.459024882383,0.339279882764
2016-03-05,0.0,1.0,1.84287752514,0.0,0.0,0.0,0.75506725998,0.558094215101
2016-03-06,0.762,1.0,1.78922151657,0.0,0.0,0.0,0.896042809576,0.662293725357
2016-03-07,1.778,1.0,1.66333626569,0.0,0.0,0.0,1.647089122,1.2174159303
2016-03-08,1.016,1.0,1.50649562525,0.0,0.0,0.0,2.90533265994,2.14742372819
2016-03-09,0.254,1.0,1.58766753566,0.0,0.0,0.0,2.96548235281,2.19188227832
2016-03-10,0.0,1.0,1.63306877368,0.0,0.0,0.0,2.96289860966,2.18997255162
2016-03-11,0.0,0.0,1.55464845346,0.0,0.0,0.0,2.62847800869,1.94279165436
2016-03-12,0.0,0.0,1.547769478,0.0,0.0,0.0,1.06108792633,0.784283817864
2016-03-13,1.27,1.0,1.77959095093,0.0,0.0,0.0,1.016540585,0.751357461743
2016-03-14,17.272,1.0,3.42366608534,0.0,0.0,0.0,0.423596513334,0.313093648948
2016-03-15,1.524,1.0,1.84425332023,0.0,0.0,0.0,0.980844551118,0.72497338834
2016-03-16,0.508,1.0,1.81604952085,0.0,0.0,0.0,1.31907962041,0.974973680392
2016-03-17,0.0,1.0,1.78922151657,0.0,0.0,0.0,2.16845894577,1.60277694116
2016-03-18,0.0,0.0,1.76652089756,0.0,0.0,0.0,2.88807682258,2.13466939023
2016-03-19,2.032,1.0,2.08983274407,0.0,0.0,0.0,0.922023380927,0.681496791554
2016-03-20,1.016,1.0,1.89722143126,0.0,0.0,0.0,0.941661894561,0.69601224128
2016-03-21,1.27,1.0,1.87176922206,0.0,0.0,0.0,1.63939004692,1.21172529916
2016-03-22,1.016,1.0,1.8332469595,0.0,0.0,0.0,2.09616541864,1.54934249708
2016-03-23,1.27,1.0,1.74794766382,0.0,0.0,0.0,3.19361744344,2.36050417612
2016-03-24,0.0,1.0,1.743132381,0.0,0.0,0.0,3.02756056742,2.23776626017
2016-03-25,0.254,1.0,1.67571842151,0.0,0.0,0.0,2.65345825734,1.96125535025
2016-03-26,0.0,1.0,1.69841904053,0.0,0.0,0.0,1.96960661596,1.45579886276
2016-03-27,0.0,0.0,1.66333626569,0.0,0.0,0.0,1.05989206401,0.783399918006
2016-03-28,9.906,1.0,2.26387082316,0.0,0.0,0.0,2.60935958421,1.92866061906
2016-03-29,0.0,1.0,1.78234254111,0.0,0.0,0.0,3.00869636455,2.22382312815
2016-03-30,0.0,0.0,1.735565508,0.0,0.0,0.0,2.30744134353,1.70550324953
2016-03-31,0.0,0.0,1.85113229569,0.0,0.0,0.0,2.96026765164,2.18802792691
2016-04-01,7.62,1.0,2.00246975576,0.0,0.0,0.0,4.11085996392,3.03846728173
2016-04-02,2.794,1.0,1.97357805884,0.0,0.0,0.0,2.88123339825,2.12961119777
2016-04-03,0.0,1.0,1.83187116441,0.0,0.0,0.0,2.36437096722,1.74758174416
2016-04-04,2.794,1.0,1.95452408969,0.0,1.0,0.0,2.73115050934,2.0186801635
2016-04-05,0.254,1.0,1.85525968096,0.0,0.0,0.0,1.99402975176,1.47385077884
2016-04-06,0.254,1.0,1.89722143126,0.0,0.0,0.0,1.94085500352,1.43454763201
2016-04-07,31.75,1.0,3.57156405768,0.0,0.0,0.0,1.80813784101,1.33645215818
2016-04-08,0.254,1.0,1.96807487847,0.0,0.0,0.0,2.35609567434,1.74146521213
2016-04-09,2.286,1.0,2.01897929686,0.0,0.0,0.0,1.42613840767,1.05410423341
2016-04-10,1.27,1.0,1.79472469693,0.0,0.0,0.0,2.3592684729,1.74381032841
2016-04-11,1.524,1.0,1.70048273316,0.0,0.0,0.0,3.91724933695,2.89536351254
2016-04-12,1.524,1.0,1.71080119635,0.0,0.0,0.0,3.5429413934,2.61870061238
2016-04-13,0.0,1.0,1.64476303195,0.0,0.0,0.0,3.24315071288,2.3971157902
2016-04-14,0.254,1.0,1.60899235957,0.0,0.0,0.0,3.04838008053,2.25315462415
2016-04-15,0.0,1.0,1.57803697001,0.0,0.0,0.0,3.05320890036,2.2567237584
2016-04-16,0.254,1.0,1.54089050254,0.0,0.0,0.0,4.19625414777,3.10158483766
2016-04-17,0.0,1.0,1.51062301053,0.0,0.0,0.0,5.31869097231,3.93121357644
2016-04-18,0.254,1.0,1.39643201793,0.0,0.0,0.0,6.20322789406,4.58500293434
2016-04-19,0.0,0.0,1.40743837866,0.0,0.0,0.0,6.04141783822,4.46540397819
2016-04-20,0.0,0.0,1.43770587068,0.0,0.0,0.0,6.10867841285,4.51511840709
2016-04-21,0.0,0.0,1.40468678848,0.0,0.0,0.0,4.73174543865,3.49738347377
2016-04-22,0.0,0.0,1.30562954189,0.0,0.0,0.0,3.51073028059,2.59489235492
2016-04-23,2.794,1.0,1.43633007558,0.0,0.0,0.0,4.34219606288,3.20945514654
2016-04-24,0.0,0.0,1.34415180445,0.0,0.0,0.0,5.51936456004,4.07953780445
2016-04-25,0.0,0.0,1.3118206198,0.0,0.0,0.0,5.44764284608,4.02652600566
2016-04-26,0.0,0.0,1.28155312778,0.0,0.0,0.0,6.24172167029,4.61345490805
2016-04-27,0.0,0.0,1.37717088665,0.0,0.0,0.0,1.85709406571,1.37263726015
2016-04-28,4.572,1.0,1.57459748229,0.0,0.0,0.0,2.04178773465,1.5091502222
